,period,respondent,respondent-name,fueltype,type-name,value,value-units
7912,2023-10-05T01,CAL,California,SUN,Solar,5636,megawatthours
7913,2023-10-05T02,CAL,California,SUN,Solar,430,megawatthours
7914,2023-10-05T03,CAL,California,SUN,Solar,-15,megawatthours
7915,2023-10-05T04,CAL,California,SUN,Solar,-24,megawatthours
7916,2023-10-05T05,CAL,California,SUN,Solar,-23,megawatthours
7917,2023-10-05T06,CAL,California,SUN,Solar,-22,megawatthours
7918,2023-10-05T07,CAL,California,SUN,Solar,-23,megawatthours
7919,2023-10-05T08,CAL,California,SUN,Solar,-22,megawatthours
7920,2023-10-05T09,CAL,California,SUN,Solar,-23,megawatthours
7921,2023-10-05T10,CAL,California,SUN,Solar,-23,megawatthours
7922,2023-10-05T11,CAL,California,SUN,Solar,-23,megawatthours
7923,2023-10-05T12,CAL,California,SUN,Solar,-24,megawatthours
7924,2023-10-05T13,CAL,California,SUN,Solar,-26,megawatthours
7925,2023-10-05T14,CAL,California,SUN,Solar,25,megawatthours
7926,2023-10-05T15,CAL,California,SUN,Solar,3364,megawatthours
7927,2023-10-05T16,CAL,California,SUN,Solar,10591,megawatthours
7928,2023-10-05T17,CAL,California,SUN,Solar,13638,megawatthours
7929,2023-10-05T18,CAL,California,SUN,Solar,14604,megawatthours
7930,2023-10-05T19,CAL,California,SUN,Solar,14694,megawatthours
7931,2023-10-05T20,CAL,California,SUN,Solar,14525,megawatthours
7932,2023-10-05T21,CAL,California,SUN,Solar,14503,megawatthours
7933,2023-10-05T22,CAL,California,SUN,Solar,14311,megawatthours
7934,2023-10-05T23,CAL,California,SUN,Solar,13826,megawatthours
7935,2023-10-06T00,CAL,California,SUN,Solar,11850,megawatthours
7936,2023-10-06T01,CAL,California,SUN,Solar,5341,megawatthours
7937,2023-10-06T02,CAL,California,SUN,Solar,348,megawatthours
7938,2023-10-06T03,CAL,California,SUN,Solar,-45,megawatthours
7939,2023-10-06T04,CAL,California,SUN,Solar,-42,megawatthours
7940,2023-10-06T05,CAL,California,SUN,Solar,-40,megawatthours
7941,2023-10-06T06,CAL,California,SUN,Solar,-40,megawatthours
7942,2023-10-06T07,CAL,California,SUN,Solar,-40,megawatthours
7943,2023-10-06T08,CAL,California,SUN,Solar,-40,megawatthours
7944,2023-10-06T09,CAL,California,SUN,Solar,-40,megawatthours
7945,2023-10-06T10,CAL,California,SUN,Solar,-40,megawatthours
7946,2023-10-06T11,CAL,California,SUN,Solar,-40,megawatthours
7947,2023-10-06T12,CAL,California,SUN,Solar,-41,megawatthours
7948,2023-10-06T13,CAL,California,SUN,Solar,-41,megawatthours
7949,2023-10-06T14,CAL,California,SUN,Solar,2,megawatthours
7950,2023-10-06T15,CAL,California,SUN,Solar,3318,megawatthours
7951,2023-10-06T16,CAL,California,SUN,Solar,11073,megawatthours
7952,2023-10-06T17,CAL,California,SUN,Solar,14393,megawatthours
7953,2023-10-06T18,CAL,California,SUN,Solar,14962,megawatthours
7954,2023-10-06T19,CAL,California,SUN,Solar,15209,megawatthours
7955,2023-10-06T20,CAL,California,SUN,Solar,15024,megawatthours
7956,2023-10-06T21,CAL,California,SUN,Solar,15079,megawatthours
7957,2023-10-06T22,CAL,California,SUN,Solar,14882,megawatthours
7958,2023-10-06T23,CAL,California,SUN,Solar,14350,megawatthours
7959,2023-10-07T00,CAL,California,SUN,Solar,12216,megawatthours
7960,2023-10-07T01,CAL,California,SUN,Solar,5222,megawatthours
7961,2023-10-07T02,CAL,California,SUN,Solar,301,megawatthours
7962,2023-10-07T03,CAL,California,SUN,Solar,-52,megawatthours
7963,2023-10-07T04,CAL,California,SUN,Solar,-10,megawatthours
7964,2023-10-07T05,CAL,California,SUN,Solar,-51,megawatthours
7965,2023-10-07T06,CAL,California,SUN,Solar,-51,megawatthours
7966,2023-10-07T07,CAL,California,SUN,Solar,-51,megawatthours
7967,2023-10-07T08,CAL,California,SUN,Solar,-51,megawatthours
7968,2023-10-07T09,CAL,California,SUN,Solar,-50,megawatthours
7969,2023-10-07T10,CAL,California,SUN,Solar,-50,megawatthours
7970,2023-10-07T11,CAL,California,SUN,Solar,-50,megawatthours
7971,2023-10-07T12,CAL,California,SUN,Solar,-50,megawatthours
7972,2023-10-07T13,CAL,California,SUN,Solar,-50,megawatthours
7973,2023-10-07T14,CAL,California,SUN,Solar,-23,megawatthours
7974,2023-10-07T15,CAL,California,SUN,Solar,3123,megawatthours
7975,2023-10-07T16,CAL,California,SUN,Solar,10518,megawatthours
7976,2023-10-07T17,CAL,California,SUN,Solar,14241,megawatthours
7977,2023-10-07T18,CAL,California,SUN,Solar,15047,megawatthours
7978,2023-10-07T19,CAL,California,SUN,Solar,15157,megawatthours
7979,2023-10-07T20,CAL,California,SUN,Solar,15115,megawatthours
7980,2023-10-07T21,CAL,California,SUN,Solar,15070,megawatthours
7981,2023-10-07T22,CAL,California,SUN,Solar,14894,megawatthours
7982,2023-10-07T23,CAL,California,SUN,Solar,14274,megawatthours
7983,2023-10-08T00,CAL,California,SUN,Solar,11698,megawatthours
7984,2023-10-08T01,CAL,California,SUN,Solar,4722,megawatthours
7985,2023-10-08T02,CAL,California,SUN,Solar,201,megawatthours
7986,2023-10-08T03,CAL,California,SUN,Solar,-43,megawatthours
7987,2023-10-08T04,CAL,California,SUN,Solar,-41,megawatthours
7988,2023-10-08T05,CAL,California,SUN,Solar,-40,megawatthours
7989,2023-10-08T06,CAL,California,SUN,Solar,-39,megawatthours
7990,2023-10-08T07,CAL,California,SUN,Solar,-40,megawatthours
7991,2023-10-08T08,CAL,California,SUN,Solar,-39,megawatthours
7992,2023-10-08T09,CAL,California,SUN,Solar,-39,megawatthours
7993,2023-10-08T10,CAL,California,SUN,Solar,-39,megawatthours
7994,2023-10-08T11,CAL,California,SUN,Solar,-39,megawatthours
7995,2023-10-08T12,CAL,California,SUN,Solar,-40,megawatthours
7996,2023-10-08T13,CAL,California,SUN,Solar,-40,megawatthours
7997,2023-10-08T14,CAL,California,SUN,Solar,-18,megawatthours
7998,2023-10-08T15,CAL,California,SUN,Solar,2426,megawatthours
7999,2023-10-08T16,CAL,California,SUN,Solar,9211,megawatthours
8000,2023-10-08T17,CAL,California,SUN,Solar,12976,megawatthours
8001,2023-10-08T18,CAL,California,SUN,Solar,14308,megawatthours
8002,2023-10-08T19,CAL,California,SUN,Solar,14721,megawatthours
8003,2023-10-08T20,CAL,California,SUN,Solar,14743,megawatthours
8004,2023-10-08T21,CAL,California,SUN,Solar,14522,megawatthours
8005,2023-10-08T22,CAL,California,SUN,Solar,14516,megawatthours
8006,2023-10-08T23,CAL,California,SUN,Solar,13871,megawatthours
8007,2023-10-09T00,CAL,California,SUN,Solar,11256,megawatthours
8008,2023-10-09T01,CAL,California,SUN,Solar,4420,megawatthours
8009,2023-10-09T02,CAL,California,SUN,Solar,169,megawatthours
8010,2023-10-09T03,CAL,California,SUN,Solar,-33,megawatthours
8011,2023-10-09T04,CAL,California,SUN,Solar,-38,megawatthours
8012,2023-10-09T05,CAL,California,SUN,Solar,-37,megawatthours
8013,2023-10-09T06,CAL,California,SUN,Solar,-37,megawatthours
8014,2023-10-09T07,CAL,California,SUN,Solar,-37,megawatthours
8015,2023-10-09T08,CAL,California,SUN,Solar,-37,megawatthours
8016,2023-10-09T09,CAL,California,SUN,Solar,-37,megawatthours
8017,2023-10-09T10,CAL,California,SUN,Solar,-37,megawatthours
8018,2023-10-09T11,CAL,California,SUN,Solar,-37,megawatthours
8019,2023-10-09T12,CAL,California,SUN,Solar,-38,megawatthours
8020,2023-10-09T13,CAL,California,SUN,Solar,-37,megawatthours
8021,2023-10-09T14,CAL,California,SUN,Solar,-6,megawatthours
8022,2023-10-09T15,CAL,California,SUN,Solar,2952,megawatthours
8023,2023-10-09T16,CAL,California,SUN,Solar,9856,megawatthours
8024,2023-10-09T17,CAL,California,SUN,Solar,12967,megawatthours
8025,2023-10-09T18,CAL,California,SUN,Solar,12682,megawatthours
8026,2023-10-09T19,CAL,California,SUN,Solar,13387,megawatthours
8027,2023-10-09T20,CAL,California,SUN,Solar,12905,megawatthours
8028,2023-10-09T21,CAL,California,SUN,Solar,12014,megawatthours
8029,2023-10-09T22,CAL,California,SUN,Solar,11253,megawatthours
8030,2023-10-09T23,CAL,California,SUN,Solar,10443,megawatthours
8031,2023-10-10T00,CAL,California,SUN,Solar,9032,megawatthours
8032,2023-10-10T01,CAL,California,SUN,Solar,3319,megawatthours
8033,2023-10-10T02,CAL,California,SUN,Solar,283,megawatthours
8034,2023-10-10T03,CAL,California,SUN,Solar,184,megawatthours
8035,2023-10-10T04,CAL,California,SUN,Solar,188,megawatthours
8036,2023-10-10T05,CAL,California,SUN,Solar,189,megawatthours
8037,2023-10-10T06,CAL,California,SUN,Solar,190,megawatthours
8038,2023-10-10T07,CAL,California,SUN,Solar,117,megawatthours
8039,2023-10-10T08,CAL,California,SUN,Solar,11,megawatthours
8040,2023-10-10T09,CAL,California,SUN,Solar,11,megawatthours
8041,2023-10-10T10,CAL,California,SUN,Solar,11,megawatthours
8042,2023-10-10T11,CAL,California,SUN,Solar,11,megawatthours
8043,2023-10-10T12,CAL,California,SUN,Solar,10,megawatthours
8044,2023-10-10T13,CAL,California,SUN,Solar,11,megawatthours
8045,2023-10-10T14,CAL,California,SUN,Solar,48,megawatthours
8046,2023-10-10T15,CAL,California,SUN,Solar,2919,megawatthours
8047,2023-10-10T16,CAL,California,SUN,Solar,10006,megawatthours
8048,2023-10-10T17,CAL,California,SUN,Solar,12968,megawatthours
8049,2023-10-10T18,CAL,California,SUN,Solar,13933,megawatthours
8050,2023-10-10T19,CAL,California,SUN,Solar,14388,megawatthours
8051,2023-10-10T20,CAL,California,SUN,Solar,14149,megawatthours
8052,2023-10-10T21,CAL,California,SUN,Solar,14041,megawatthours
8053,2023-10-10T22,CAL,California,SUN,Solar,13848,megawatthours
8054,2023-10-10T23,CAL,California,SUN,Solar,13317,megawatthours
8055,2023-10-11T00,CAL,California,SUN,Solar,11376,megawatthours
8056,2023-10-11T01,CAL,California,SUN,Solar,4522,megawatthours
8057,2023-10-11T02,CAL,California,SUN,Solar,262,megawatthours
8058,2023-10-11T03,CAL,California,SUN,Solar,44,megawatthours
8059,2023-10-11T04,CAL,California,SUN,Solar,46,megawatthours
8060,2023-10-11T05,CAL,California,SUN,Solar,48,megawatthours
8061,2023-10-11T06,CAL,California,SUN,Solar,49,megawatthours
8062,2023-10-11T07,CAL,California,SUN,Solar,49,megawatthours
8063,2023-10-11T08,CAL,California,SUN,Solar,49,megawatthours
8064,2023-10-11T09,CAL,California,SUN,Solar,49,megawatthours
8065,2023-10-11T10,CAL,California,SUN,Solar,49,megawatthours
8066,2023-10-11T11,CAL,California,SUN,Solar,48,megawatthours
8067,2023-10-11T12,CAL,California,SUN,Solar,48,megawatthours
8068,2023-10-11T13,CAL,California,SUN,Solar,49,megawatthours
8069,2023-10-11T14,CAL,California,SUN,Solar,70,megawatthours
8070,2023-10-11T15,CAL,California,SUN,Solar,2557,megawatthours
8071,2023-10-11T16,CAL,California,SUN,Solar,9157,megawatthours
8072,2023-10-11T17,CAL,California,SUN,Solar,13089,megawatthours
8073,2023-10-11T18,CAL,California,SUN,Solar,14179,megawatthours
8074,2023-10-11T19,CAL,California,SUN,Solar,14242,megawatthours
8075,2023-10-11T20,CAL,California,SUN,Solar,14441,megawatthours
8076,2023-10-11T21,CAL,California,SUN,Solar,14411,megawatthours
8077,2023-10-11T22,CAL,California,SUN,Solar,14268,megawatthours
8078,2023-10-11T23,CAL,California,SUN,Solar,13462,megawatthours
8079,2023-10-12T00,CAL,California,SUN,Solar,11131,megawatthours
8080,2023-10-12T01,CAL,California,SUN,Solar,4296,megawatthours
8081,2023-10-12T02,CAL,California,SUN,Solar,356,megawatthours
8082,2023-10-12T03,CAL,California,SUN,Solar,-47,megawatthours
8083,2023-10-12T04,CAL,California,SUN,Solar,-44,megawatthours
8084,2023-10-12T05,CAL,California,SUN,Solar,-43,megawatthours
8085,2023-10-12T06,CAL,California,SUN,Solar,-43,megawatthours
8086,2023-10-12T07,CAL,California,SUN,Solar,-43,megawatthours
8087,2023-10-12T08,CAL,California,SUN,Solar,-43,megawatthours
8088,2023-10-12T09,CAL,California,SUN,Solar,-42,megawatthours
8089,2023-10-12T10,CAL,California,SUN,Solar,-42,megawatthours
8090,2023-10-12T11,CAL,California,SUN,Solar,-42,megawatthours
8091,2023-10-12T12,CAL,California,SUN,Solar,-42,megawatthours
8092,2023-10-12T13,CAL,California,SUN,Solar,-42,megawatthours
8093,2023-10-12T14,CAL,California,SUN,Solar,-22,megawatthours
8094,2023-10-12T15,CAL,California,SUN,Solar,2786,megawatthours
8095,2023-10-12T16,CAL,California,SUN,Solar,10315,megawatthours
8096,2023-10-12T17,CAL,California,SUN,Solar,13208,megawatthours
8097,2023-10-12T18,CAL,California,SUN,Solar,13191,megawatthours
8098,2023-10-12T19,CAL,California,SUN,Solar,13252,megawatthours
8099,2023-10-12T20,CAL,California,SUN,Solar,13786,megawatthours
8100,2023-10-12T21,CAL,California,SUN,Solar,14166,megawatthours
8101,2023-10-12T22,CAL,California,SUN,Solar,14091,megawatthours
8102,2023-10-12T23,CAL,California,SUN,Solar,13543,megawatthours
8103,2023-10-13T00,CAL,California,SUN,Solar,11107,megawatthours
8104,2023-10-13T01,CAL,California,SUN,Solar,4139,megawatthours
8105,2023-10-13T02,CAL,California,SUN,Solar,248,megawatthours
8106,2023-10-13T03,CAL,California,SUN,Solar,-46,megawatthours
8107,2023-10-13T04,CAL,California,SUN,Solar,-43,megawatthours
8108,2023-10-13T05,CAL,California,SUN,Solar,-42,megawatthours
8109,2023-10-13T06,CAL,California,SUN,Solar,-41,megawatthours
8110,2023-10-13T07,CAL,California,SUN,Solar,-41,megawatthours
8111,2023-10-13T08,CAL,California,SUN,Solar,-41,megawatthours
8112,2023-10-13T09,CAL,California,SUN,Solar,-40,megawatthours
8113,2023-10-13T10,CAL,California,SUN,Solar,-40,megawatthours
8114,2023-10-13T11,CAL,California,SUN,Solar,-41,megawatthours
8115,2023-10-13T12,CAL,California,SUN,Solar,-41,megawatthours
8116,2023-10-13T13,CAL,California,SUN,Solar,-42,megawatthours
8117,2023-10-13T14,CAL,California,SUN,Solar,-24,megawatthours
8118,2023-10-13T15,CAL,California,SUN,Solar,2624,megawatthours
8119,2023-10-13T16,CAL,California,SUN,Solar,9225,megawatthours
8120,2023-10-13T17,CAL,California,SUN,Solar,12612,megawatthours
8121,2023-10-13T18,CAL,California,SUN,Solar,13450,megawatthours
8122,2023-10-13T19,CAL,California,SUN,Solar,13324,megawatthours
8123,2023-10-13T20,CAL,California,SUN,Solar,12952,megawatthours
8124,2023-10-13T21,CAL,California,SUN,Solar,12483,megawatthours
8125,2023-10-13T22,CAL,California,SUN,Solar,11899,megawatthours
8126,2023-10-13T23,CAL,California,SUN,Solar,10435,megawatthours
8127,2023-10-14T00,CAL,California,SUN,Solar,8184,megawatthours
8128,2023-10-14T01,CAL,California,SUN,Solar,2871,megawatthours
8129,2023-10-14T02,CAL,California,SUN,Solar,136,megawatthours
8130,2023-10-14T03,CAL,California,SUN,Solar,-11,megawatthours
8131,2023-10-14T04,CAL,California,SUN,Solar,-30,megawatthours
8132,2023-10-14T05,CAL,California,SUN,Solar,-29,megawatthours
8133,2023-10-14T06,CAL,California,SUN,Solar,-28,megawatthours
8134,2023-10-14T07,CAL,California,SUN,Solar,-28,megawatthours
8135,2023-10-14T08,CAL,California,SUN,Solar,-28,megawatthours
8136,2023-10-14T09,CAL,California,SUN,Solar,-28,megawatthours
8137,2023-10-14T10,CAL,California,SUN,Solar,-28,megawatthours
8138,2023-10-14T11,CAL,California,SUN,Solar,-28,megawatthours
8139,2023-10-14T12,CAL,California,SUN,Solar,-28,megawatthours
8140,2023-10-14T13,CAL,California,SUN,Solar,-28,megawatthours
8141,2023-10-14T14,CAL,California,SUN,Solar,-13,megawatthours
8142,2023-10-14T15,CAL,California,SUN,Solar,2429,megawatthours
8143,2023-10-14T16,CAL,California,SUN,Solar,7218,megawatthours
8144,2023-10-14T17,CAL,California,SUN,Solar,4783,megawatthours
8145,2023-10-14T18,CAL,California,SUN,Solar,10255,megawatthours
8146,2023-10-14T19,CAL,California,SUN,Solar,11557,megawatthours
8147,2023-10-14T20,CAL,California,SUN,Solar,13189,megawatthours
8148,2023-10-14T21,CAL,California,SUN,Solar,13296,megawatthours
8149,2023-10-14T22,CAL,California,SUN,Solar,13625,megawatthours
8150,2023-10-14T23,CAL,California,SUN,Solar,13653,megawatthours
8151,2023-10-15T00,CAL,California,SUN,Solar,11106,megawatthours
8152,2023-10-15T01,CAL,California,SUN,Solar,3887,megawatthours
8153,2023-10-15T02,CAL,California,SUN,Solar,226,megawatthours
8154,2023-10-15T03,CAL,California,SUN,Solar,-9,megawatthours
8155,2023-10-15T04,CAL,California,SUN,Solar,-15,megawatthours
8156,2023-10-15T05,CAL,California,SUN,Solar,1,megawatthours
8157,2023-10-15T06,CAL,California,SUN,Solar,-23,megawatthours
8158,2023-10-15T07,CAL,California,SUN,Solar,-24,megawatthours
8159,2023-10-15T08,CAL,California,SUN,Solar,-23,megawatthours
8160,2023-10-15T09,CAL,California,SUN,Solar,-23,megawatthours
8161,2023-10-15T10,CAL,California,SUN,Solar,-23,megawatthours
8162,2023-10-15T11,CAL,California,SUN,Solar,-23,megawatthours
8163,2023-10-15T12,CAL,California,SUN,Solar,-24,megawatthours
8164,2023-10-15T13,CAL,California,SUN,Solar,-24,megawatthours
8165,2023-10-15T14,CAL,California,SUN,Solar,-9,megawatthours
8166,2023-10-15T15,CAL,California,SUN,Solar,2598,megawatthours
8167,2023-10-15T16,CAL,California,SUN,Solar,9859,megawatthours
8168,2023-10-15T17,CAL,California,SUN,Solar,12391,megawatthours
8169,2023-10-15T18,CAL,California,SUN,Solar,13160,megawatthours
8170,2023-10-15T19,CAL,California,SUN,Solar,13548,megawatthours
8171,2023-10-15T20,CAL,California,SUN,Solar,13923,megawatthours
8172,2023-10-15T21,CAL,California,SUN,Solar,13908,megawatthours
8173,2023-10-15T22,CAL,California,SUN,Solar,14185,megawatthours
8174,2023-10-15T23,CAL,California,SUN,Solar,13786,megawatthours
8175,2023-10-16T00,CAL,California,SUN,Solar,10981,megawatthours
8176,2023-10-16T01,CAL,California,SUN,Solar,3659,megawatthours
8177,2023-10-16T02,CAL,California,SUN,Solar,228,megawatthours
8178,2023-10-16T03,CAL,California,SUN,Solar,115,megawatthours
8179,2023-10-16T04,CAL,California,SUN,Solar,118,megawatthours
8180,2023-10-16T05,CAL,California,SUN,Solar,120,megawatthours
8181,2023-10-16T06,CAL,California,SUN,Solar,121,megawatthours
8182,2023-10-16T07,CAL,California,SUN,Solar,120,megawatthours
8183,2023-10-16T08,CAL,California,SUN,Solar,80,megawatthours
8184,2023-10-16T09,CAL,California,SUN,Solar,-17,megawatthours
8185,2023-10-16T10,CAL,California,SUN,Solar,-17,megawatthours
8186,2023-10-16T11,CAL,California,SUN,Solar,-17,megawatthours
8187,2023-10-16T12,CAL,California,SUN,Solar,-17,megawatthours
8188,2023-10-16T13,CAL,California,SUN,Solar,-18,megawatthours
8189,2023-10-16T14,CAL,California,SUN,Solar,-4,megawatthours
8190,2023-10-16T15,CAL,California,SUN,Solar,2526,megawatthours
8191,2023-10-16T16,CAL,California,SUN,Solar,9774,megawatthours
8192,2023-10-16T17,CAL,California,SUN,Solar,13054,megawatthours
8193,2023-10-16T18,CAL,California,SUN,Solar,14021,megawatthours
8194,2023-10-16T19,CAL,California,SUN,Solar,14082,megawatthours
8195,2023-10-16T20,CAL,California,SUN,Solar,14109,megawatthours
8196,2023-10-16T21,CAL,California,SUN,Solar,14011,megawatthours
8197,2023-10-16T22,CAL,California,SUN,Solar,13993,megawatthours
8198,2023-10-16T23,CAL,California,SUN,Solar,13006,megawatthours
8199,2023-10-17T00,CAL,California,SUN,Solar,9693,megawatthours
8200,2023-10-17T01,CAL,California,SUN,Solar,2803,megawatthours
8201,2023-10-17T02,CAL,California,SUN,Solar,173,megawatthours
8202,2023-10-17T03,CAL,California,SUN,Solar,-52,megawatthours
8203,2023-10-17T04,CAL,California,SUN,Solar,-31,megawatthours
8204,2023-10-17T05,CAL,California,SUN,Solar,-52,megawatthours
8205,2023-10-17T06,CAL,California,SUN,Solar,-51,megawatthours
8206,2023-10-17T07,CAL,California,SUN,Solar,-51,megawatthours
8207,2023-10-17T08,CAL,California,SUN,Solar,-51,megawatthours
8208,2023-10-17T09,CAL,California,SUN,Solar,-51,megawatthours
8209,2023-10-17T10,CAL,California,SUN,Solar,-51,megawatthours
8210,2023-10-17T11,CAL,California,SUN,Solar,-51,megawatthours
8211,2023-10-17T12,CAL,California,SUN,Solar,-52,megawatthours
8212,2023-10-17T13,CAL,California,SUN,Solar,-52,megawatthours
8213,2023-10-17T14,CAL,California,SUN,Solar,-40,megawatthours
8214,2023-10-17T15,CAL,California,SUN,Solar,2395,megawatthours
8215,2023-10-17T16,CAL,California,SUN,Solar,9635,megawatthours
8216,2023-10-17T17,CAL,California,SUN,Solar,13089,megawatthours
8217,2023-10-17T18,CAL,California,SUN,Solar,14098,megawatthours
8218,2023-10-17T19,CAL,California,SUN,Solar,14475,megawatthours
8219,2023-10-17T20,CAL,California,SUN,Solar,14353,megawatthours
8220,2023-10-17T21,CAL,California,SUN,Solar,14422,megawatthours
8221,2023-10-17T22,CAL,California,SUN,Solar,14550,megawatthours
8222,2023-10-17T23,CAL,California,SUN,Solar,13800,megawatthours
8223,2023-10-18T00,CAL,California,SUN,Solar,10526,megawatthours
8224,2023-10-18T01,CAL,California,SUN,Solar,3353,megawatthours
8225,2023-10-18T02,CAL,California,SUN,Solar,203,megawatthours
8226,2023-10-18T03,CAL,California,SUN,Solar,102,megawatthours
8227,2023-10-18T04,CAL,California,SUN,Solar,-34,megawatthours
8228,2023-10-18T05,CAL,California,SUN,Solar,-45,megawatthours
8229,2023-10-18T06,CAL,California,SUN,Solar,-44,megawatthours
