,period,respondent,respondent-name,fueltype,type-name,value,value-units
422,2023-01-18T14,CAL,California,WND,Wind,672,megawatthours
423,2023-01-18T15,CAL,California,WND,Wind,625,megawatthours
424,2023-01-18T16,CAL,California,WND,Wind,580,megawatthours
425,2023-01-18T17,CAL,California,WND,Wind,567,megawatthours
426,2023-01-18T18,CAL,California,WND,Wind,510,megawatthours
427,2023-01-18T19,CAL,California,WND,Wind,406,megawatthours
428,2023-01-18T20,CAL,California,WND,Wind,261,megawatthours
429,2023-01-18T21,CAL,California,WND,Wind,292,megawatthours
430,2023-01-18T22,CAL,California,WND,Wind,439,megawatthours
431,2023-01-18T23,CAL,California,WND,Wind,480,megawatthours
432,2023-01-19T00,CAL,California,WND,Wind,525,megawatthours
433,2023-01-19T01,CAL,California,WND,Wind,623,megawatthours
434,2023-01-19T02,CAL,California,WND,Wind,612,megawatthours
435,2023-01-19T03,CAL,California,WND,Wind,503,megawatthours
436,2023-01-19T04,CAL,California,WND,Wind,518,megawatthours
437,2023-01-19T05,CAL,California,WND,Wind,610,megawatthours
438,2023-01-19T06,CAL,California,WND,Wind,734,megawatthours
439,2023-01-19T07,CAL,California,WND,Wind,855,megawatthours
440,2023-01-19T08,CAL,California,WND,Wind,867,megawatthours
441,2023-01-19T09,CAL,California,WND,Wind,1152,megawatthours
442,2023-01-19T10,CAL,California,WND,Wind,1267,megawatthours
443,2023-01-19T11,CAL,California,WND,Wind,1338,megawatthours
444,2023-01-19T12,CAL,California,WND,Wind,1455,megawatthours
445,2023-01-19T13,CAL,California,WND,Wind,1665,megawatthours
446,2023-01-19T14,CAL,California,WND,Wind,1648,megawatthours
447,2023-01-19T15,CAL,California,WND,Wind,1682,megawatthours
448,2023-01-19T16,CAL,California,WND,Wind,1660,megawatthours
449,2023-01-19T17,CAL,California,WND,Wind,1797,megawatthours
450,2023-01-19T18,CAL,California,WND,Wind,1971,megawatthours
451,2023-01-19T19,CAL,California,WND,Wind,1859,megawatthours
452,2023-01-19T20,CAL,California,WND,Wind,1842,megawatthours
453,2023-01-19T21,CAL,California,WND,Wind,2060,megawatthours
454,2023-01-19T22,CAL,California,WND,Wind,2203,megawatthours
455,2023-01-19T23,CAL,California,WND,Wind,2393,megawatthours
456,2023-01-20T00,CAL,California,WND,Wind,2821,megawatthours
457,2023-01-20T01,CAL,California,WND,Wind,3117,megawatthours
458,2023-01-20T02,CAL,California,WND,Wind,2904,megawatthours
459,2023-01-20T03,CAL,California,WND,Wind,3168,megawatthours
460,2023-01-20T04,CAL,California,WND,Wind,3244,megawatthours
461,2023-01-20T05,CAL,California,WND,Wind,2735,megawatthours
462,2023-01-20T06,CAL,California,WND,Wind,2470,megawatthours
463,2023-01-20T07,CAL,California,WND,Wind,2747,megawatthours
464,2023-01-20T08,CAL,California,WND,Wind,2544,megawatthours
465,2023-01-20T09,CAL,California,WND,Wind,2509,megawatthours
466,2023-01-20T10,CAL,California,WND,Wind,2153,megawatthours
467,2023-01-20T11,CAL,California,WND,Wind,1903,megawatthours
468,2023-01-20T12,CAL,California,WND,Wind,1873,megawatthours
469,2023-01-20T13,CAL,California,WND,Wind,1770,megawatthours
470,2023-01-20T14,CAL,California,WND,Wind,1665,megawatthours
471,2023-01-20T15,CAL,California,WND,Wind,1520,megawatthours
472,2023-01-20T16,CAL,California,WND,Wind,1359,megawatthours
473,2023-01-20T17,CAL,California,WND,Wind,1459,megawatthours
474,2023-01-20T18,CAL,California,WND,Wind,1334,megawatthours
475,2023-01-20T19,CAL,California,WND,Wind,1192,megawatthours
476,2023-01-20T20,CAL,California,WND,Wind,1202,megawatthours
477,2023-01-20T21,CAL,California,WND,Wind,1126,megawatthours
478,2023-01-20T22,CAL,California,WND,Wind,1013,megawatthours
479,2023-01-20T23,CAL,California,WND,Wind,824,megawatthours
480,2023-01-21T00,CAL,California,WND,Wind,844,megawatthours
481,2023-01-21T01,CAL,California,WND,Wind,756,megawatthours
482,2023-01-21T02,CAL,California,WND,Wind,633,megawatthours
483,2023-01-21T03,CAL,California,WND,Wind,689,megawatthours
484,2023-01-21T04,CAL,California,WND,Wind,829,megawatthours
485,2023-01-21T05,CAL,California,WND,Wind,892,megawatthours
486,2023-01-21T06,CAL,California,WND,Wind,824,megawatthours
487,2023-01-21T07,CAL,California,WND,Wind,809,megawatthours
488,2023-01-21T08,CAL,California,WND,Wind,877,megawatthours
489,2023-01-21T09,CAL,California,WND,Wind,833,megawatthours
490,2023-01-21T10,CAL,California,WND,Wind,846,megawatthours
491,2023-01-21T11,CAL,California,WND,Wind,679,megawatthours
492,2023-01-21T12,CAL,California,WND,Wind,569,megawatthours
493,2023-01-21T13,CAL,California,WND,Wind,590,megawatthours
494,2023-01-21T14,CAL,California,WND,Wind,513,megawatthours
495,2023-01-21T15,CAL,California,WND,Wind,581,megawatthours
496,2023-01-21T16,CAL,California,WND,Wind,700,megawatthours
497,2023-01-21T17,CAL,California,WND,Wind,682,megawatthours
498,2023-01-21T18,CAL,California,WND,Wind,721,megawatthours
499,2023-01-21T19,CAL,California,WND,Wind,780,megawatthours
500,2023-01-21T20,CAL,California,WND,Wind,707,megawatthours
501,2023-01-21T21,CAL,California,WND,Wind,645,megawatthours
502,2023-01-21T22,CAL,California,WND,Wind,585,megawatthours
503,2023-01-21T23,CAL,California,WND,Wind,555,megawatthours
504,2023-01-22T00,CAL,California,WND,Wind,494,megawatthours
505,2023-01-22T01,CAL,California,WND,Wind,528,megawatthours
506,2023-01-22T02,CAL,California,WND,Wind,492,megawatthours
507,2023-01-22T03,CAL,California,WND,Wind,647,megawatthours
508,2023-01-22T04,CAL,California,WND,Wind,1015,megawatthours
509,2023-01-22T05,CAL,California,WND,Wind,1218,megawatthours
510,2023-01-22T06,CAL,California,WND,Wind,1253,megawatthours
511,2023-01-22T07,CAL,California,WND,Wind,710,megawatthours
512,2023-01-22T08,CAL,California,WND,Wind,606,megawatthours
513,2023-01-22T09,CAL,California,WND,Wind,793,megawatthours
514,2023-01-22T10,CAL,California,WND,Wind,806,megawatthours
515,2023-01-22T11,CAL,California,WND,Wind,1353,megawatthours
516,2023-01-22T12,CAL,California,WND,Wind,1858,megawatthours
517,2023-01-22T13,CAL,California,WND,Wind,2532,megawatthours
518,2023-01-22T14,CAL,California,WND,Wind,2545,megawatthours
519,2023-01-22T15,CAL,California,WND,Wind,2241,megawatthours
520,2023-01-22T16,CAL,California,WND,Wind,2395,megawatthours
521,2023-01-22T17,CAL,California,WND,Wind,2335,megawatthours
522,2023-01-22T18,CAL,California,WND,Wind,2474,megawatthours
523,2023-01-22T19,CAL,California,WND,Wind,2083,megawatthours
524,2023-01-22T20,CAL,California,WND,Wind,2202,megawatthours
525,2023-01-22T21,CAL,California,WND,Wind,2829,megawatthours
526,2023-01-22T22,CAL,California,WND,Wind,3299,megawatthours
527,2023-01-22T23,CAL,California,WND,Wind,3630,megawatthours
528,2023-01-23T00,CAL,California,WND,Wind,3896,megawatthours
529,2023-01-23T01,CAL,California,WND,Wind,4174,megawatthours
530,2023-01-23T02,CAL,California,WND,Wind,4055,megawatthours
531,2023-01-23T03,CAL,California,WND,Wind,3307,megawatthours
532,2023-01-23T04,CAL,California,WND,Wind,3058,megawatthours
533,2023-01-23T05,CAL,California,WND,Wind,3016,megawatthours
534,2023-01-23T06,CAL,California,WND,Wind,2967,megawatthours
535,2023-01-23T07,CAL,California,WND,Wind,2913,megawatthours
536,2023-01-23T08,CAL,California,WND,Wind,2933,megawatthours
537,2023-01-23T09,CAL,California,WND,Wind,2907,megawatthours
538,2023-01-23T10,CAL,California,WND,Wind,2979,megawatthours
539,2023-01-23T11,CAL,California,WND,Wind,2931,megawatthours
540,2023-01-23T12,CAL,California,WND,Wind,2718,megawatthours
541,2023-01-23T13,CAL,California,WND,Wind,2397,megawatthours
542,2023-01-23T14,CAL,California,WND,Wind,2063,megawatthours
543,2023-01-23T15,CAL,California,WND,Wind,2089,megawatthours
544,2023-01-23T16,CAL,California,WND,Wind,2143,megawatthours
545,2023-01-23T17,CAL,California,WND,Wind,2105,megawatthours
546,2023-01-23T18,CAL,California,WND,Wind,2215,megawatthours
547,2023-01-23T19,CAL,California,WND,Wind,2663,megawatthours
548,2023-01-23T20,CAL,California,WND,Wind,2988,megawatthours
549,2023-01-23T21,CAL,California,WND,Wind,3213,megawatthours
550,2023-01-23T22,CAL,California,WND,Wind,3139,megawatthours
551,2023-01-23T23,CAL,California,WND,Wind,3199,megawatthours
552,2023-01-24T00,CAL,California,WND,Wind,2788,megawatthours
553,2023-01-24T01,CAL,California,WND,Wind,1945,megawatthours
554,2023-01-24T02,CAL,California,WND,Wind,1279,megawatthours
555,2023-01-24T03,CAL,California,WND,Wind,1137,megawatthours
556,2023-01-24T04,CAL,California,WND,Wind,1116,megawatthours
557,2023-01-24T05,CAL,California,WND,Wind,1123,megawatthours
558,2023-01-24T06,CAL,California,WND,Wind,1101,megawatthours
559,2023-01-24T07,CAL,California,WND,Wind,898,megawatthours
560,2023-01-24T08,CAL,California,WND,Wind,926,megawatthours
561,2023-01-24T09,CAL,California,WND,Wind,759,megawatthours
562,2023-01-24T10,CAL,California,WND,Wind,668,megawatthours
563,2023-01-24T11,CAL,California,WND,Wind,518,megawatthours
564,2023-01-24T12,CAL,California,WND,Wind,516,megawatthours
565,2023-01-24T13,CAL,California,WND,Wind,559,megawatthours
566,2023-01-24T14,CAL,California,WND,Wind,554,megawatthours
567,2023-01-24T15,CAL,California,WND,Wind,628,megawatthours
568,2023-01-24T16,CAL,California,WND,Wind,580,megawatthours
569,2023-01-24T17,CAL,California,WND,Wind,452,megawatthours
570,2023-01-24T18,CAL,California,WND,Wind,466,megawatthours
571,2023-01-24T19,CAL,California,WND,Wind,494,megawatthours
572,2023-01-24T20,CAL,California,WND,Wind,553,megawatthours
573,2023-01-24T21,CAL,California,WND,Wind,537,megawatthours
574,2023-01-24T22,CAL,California,WND,Wind,567,megawatthours
575,2023-01-24T23,CAL,California,WND,Wind,601,megawatthours
576,2023-01-25T00,CAL,California,WND,Wind,510,megawatthours
577,2023-01-25T01,CAL,California,WND,Wind,585,megawatthours
578,2023-01-25T02,CAL,California,WND,Wind,496,megawatthours
579,2023-01-25T03,CAL,California,WND,Wind,496,megawatthours
580,2023-01-25T04,CAL,California,WND,Wind,581,megawatthours
581,2023-01-25T05,CAL,California,WND,Wind,548,megawatthours
582,2023-01-25T06,CAL,California,WND,Wind,581,megawatthours
583,2023-01-25T07,CAL,California,WND,Wind,574,megawatthours
584,2023-01-25T08,CAL,California,WND,Wind,672,megawatthours
585,2023-01-25T09,CAL,California,WND,Wind,501,megawatthours
586,2023-01-25T10,CAL,California,WND,Wind,414,megawatthours
587,2023-01-25T11,CAL,California,WND,Wind,389,megawatthours
588,2023-01-25T12,CAL,California,WND,Wind,385,megawatthours
589,2023-01-25T13,CAL,California,WND,Wind,446,megawatthours
590,2023-01-25T14,CAL,California,WND,Wind,474,megawatthours
591,2023-01-25T15,CAL,California,WND,Wind,446,megawatthours
592,2023-01-25T16,CAL,California,WND,Wind,437,megawatthours
593,2023-01-25T17,CAL,California,WND,Wind,494,megawatthours
594,2023-01-25T18,CAL,California,WND,Wind,783,megawatthours
595,2023-01-25T19,CAL,California,WND,Wind,1051,megawatthours
596,2023-01-25T20,CAL,California,WND,Wind,1181,megawatthours
597,2023-01-25T21,CAL,California,WND,Wind,1194,megawatthours
598,2023-01-25T22,CAL,California,WND,Wind,1279,megawatthours
599,2023-01-25T23,CAL,California,WND,Wind,1403,megawatthours
600,2023-01-26T00,CAL,California,WND,Wind,1351,megawatthours
601,2023-01-26T01,CAL,California,WND,Wind,1329,megawatthours
602,2023-01-26T02,CAL,California,WND,Wind,1317,megawatthours
603,2023-01-26T03,CAL,California,WND,Wind,1497,megawatthours
604,2023-01-26T04,CAL,California,WND,Wind,1516,megawatthours
605,2023-01-26T05,CAL,California,WND,Wind,1590,megawatthours
606,2023-01-26T06,CAL,California,WND,Wind,1664,megawatthours
607,2023-01-26T07,CAL,California,WND,Wind,1591,megawatthours
608,2023-01-26T08,CAL,California,WND,Wind,1727,megawatthours
609,2023-01-26T09,CAL,California,WND,Wind,1583,megawatthours
610,2023-01-26T10,CAL,California,WND,Wind,1291,megawatthours
611,2023-01-26T11,CAL,California,WND,Wind,1106,megawatthours
612,2023-01-26T12,CAL,California,WND,Wind,1017,megawatthours
613,2023-01-26T13,CAL,California,WND,Wind,1098,megawatthours
614,2023-01-26T14,CAL,California,WND,Wind,1351,megawatthours
615,2023-01-26T15,CAL,California,WND,Wind,1420,megawatthours
616,2023-01-26T16,CAL,California,WND,Wind,1272,megawatthours
617,2023-01-26T17,CAL,California,WND,Wind,1246,megawatthours
618,2023-01-26T18,CAL,California,WND,Wind,1485,megawatthours
619,2023-01-26T19,CAL,California,WND,Wind,1857,megawatthours
620,2023-01-26T20,CAL,California,WND,Wind,2046,megawatthours
621,2023-01-26T21,CAL,California,WND,Wind,1926,megawatthours
622,2023-01-26T22,CAL,California,WND,Wind,1663,megawatthours
623,2023-01-26T23,CAL,California,WND,Wind,1500,megawatthours
624,2023-01-27T00,CAL,California,WND,Wind,1464,megawatthours
625,2023-01-27T01,CAL,California,WND,Wind,1318,megawatthours
626,2023-01-27T02,CAL,California,WND,Wind,942,megawatthours
627,2023-01-27T03,CAL,California,WND,Wind,832,megawatthours
628,2023-01-27T04,CAL,California,WND,Wind,791,megawatthours
629,2023-01-27T05,CAL,California,WND,Wind,756,megawatthours
630,2023-01-27T06,CAL,California,WND,Wind,737,megawatthours
631,2023-01-27T07,CAL,California,WND,Wind,728,megawatthours
632,2023-01-27T08,CAL,California,WND,Wind,622,megawatthours
633,2023-01-27T09,CAL,California,WND,Wind,631,megawatthours
634,2023-01-27T10,CAL,California,WND,Wind,612,megawatthours
635,2023-01-27T11,CAL,California,WND,Wind,619,megawatthours
636,2023-01-27T12,CAL,California,WND,Wind,445,megawatthours
637,2023-01-27T13,CAL,California,WND,Wind,409,megawatthours
638,2023-01-27T14,CAL,California,WND,Wind,531,megawatthours
639,2023-01-27T15,CAL,California,WND,Wind,606,megawatthours
640,2023-01-27T16,CAL,California,WND,Wind,521,megawatthours
641,2023-01-27T17,CAL,California,WND,Wind,436,megawatthours
642,2023-01-27T18,CAL,California,WND,Wind,355,megawatthours
643,2023-01-27T19,CAL,California,WND,Wind,322,megawatthours
644,2023-01-27T20,CAL,California,WND,Wind,504,megawatthours
645,2023-01-27T21,CAL,California,WND,Wind,614,megawatthours
646,2023-01-27T22,CAL,California,WND,Wind,882,megawatthours
647,2023-01-27T23,CAL,California,WND,Wind,1818,megawatthours
648,2023-01-28T00,CAL,California,WND,Wind,1924,megawatthours
649,2023-01-28T01,CAL,California,WND,Wind,1945,megawatthours
650,2023-01-28T02,CAL,California,WND,Wind,2288,megawatthours
651,2023-01-28T03,CAL,California,WND,Wind,2617,megawatthours
652,2023-01-28T04,CAL,California,WND,Wind,2697,megawatthours
653,2023-01-28T05,CAL,California,WND,Wind,2857,megawatthours
654,2023-01-28T06,CAL,California,WND,Wind,2384,megawatthours
655,2023-01-28T07,CAL,California,WND,Wind,1770,megawatthours
656,2023-01-28T08,CAL,California,WND,Wind,1503,megawatthours
657,2023-01-28T09,CAL,California,WND,Wind,1401,megawatthours
658,2023-01-28T10,CAL,California,WND,Wind,1109,megawatthours
659,2023-01-28T11,CAL,California,WND,Wind,1007,megawatthours
660,2023-01-28T12,CAL,California,WND,Wind,1090,megawatthours
661,2023-01-28T13,CAL,California,WND,Wind,1076,megawatthours
662,2023-01-28T14,CAL,California,WND,Wind,847,megawatthours
663,2023-01-28T15,CAL,California,WND,Wind,778,megawatthours
664,2023-01-28T16,CAL,California,WND,Wind,636,megawatthours
665,2023-01-28T17,CAL,California,WND,Wind,487,megawatthours
666,2023-01-28T18,CAL,California,WND,Wind,386,megawatthours
667,2023-01-28T19,CAL,California,WND,Wind,329,megawatthours
668,2023-01-28T20,CAL,California,WND,Wind,318,megawatthours
669,2023-01-28T21,CAL,California,WND,Wind,341,megawatthours
670,2023-01-28T22,CAL,California,WND,Wind,360,megawatthours
671,2023-01-28T23,CAL,California,WND,Wind,392,megawatthours
672,2023-01-29T00,CAL,California,WND,Wind,459,megawatthours
673,2023-01-29T01,CAL,California,WND,Wind,851,megawatthours
674,2023-01-29T02,CAL,California,WND,Wind,1498,megawatthours
675,2023-01-29T03,CAL,California,WND,Wind,1873,megawatthours
676,2023-01-29T04,CAL,California,WND,Wind,2122,megawatthours
677,2023-01-29T05,CAL,California,WND,Wind,2303,megawatthours
678,2023-01-29T06,CAL,California,WND,Wind,2698,megawatthours
679,2023-01-29T07,CAL,California,WND,Wind,2527,megawatthours
680,2023-01-29T08,CAL,California,WND,Wind,2848,megawatthours
681,2023-01-29T09,CAL,California,WND,Wind,3114,megawatthours
682,2023-01-29T10,CAL,California,WND,Wind,3218,megawatthours
683,2023-01-29T11,CAL,California,WND,Wind,2834,megawatthours
684,2023-01-29T12,CAL,California,WND,Wind,2891,megawatthours
685,2023-01-29T13,CAL,California,WND,Wind,2728,megawatthours
686,2023-01-29T14,CAL,California,WND,Wind,2870,megawatthours
687,2023-01-29T15,CAL,California,WND,Wind,2982,megawatthours
688,2023-01-29T16,CAL,California,WND,Wind,2708,megawatthours
689,2023-01-29T17,CAL,California,WND,Wind,2299,megawatthours
690,2023-01-29T18,CAL,California,WND,Wind,2475,megawatthours
691,2023-01-29T19,CAL,California,WND,Wind,2468,megawatthours
692,2023-01-29T20,CAL,California,WND,Wind,2698,megawatthours
693,2023-01-29T21,CAL,California,WND,Wind,2866,megawatthours
694,2023-01-29T22,CAL,California,WND,Wind,2909,megawatthours
695,2023-01-29T23,CAL,California,WND,Wind,2606,megawatthours
696,2023-01-30T00,CAL,California,WND,Wind,2225,megawatthours
697,2023-01-30T01,CAL,California,WND,Wind,1876,megawatthours
698,2023-01-30T02,CAL,California,WND,Wind,1839,megawatthours
699,2023-01-30T03,CAL,California,WND,Wind,2031,megawatthours
700,2023-01-30T04,CAL,California,WND,Wind,2029,megawatthours
701,2023-01-30T05,CAL,California,WND,Wind,2151,megawatthours
702,2023-01-30T06,CAL,California,WND,Wind,2193,megawatthours
703,2023-01-30T07,CAL,California,WND,Wind,2183,megawatthours
704,2023-01-30T08,CAL,California,WND,Wind,2249,megawatthours
705,2023-01-30T09,CAL,California,WND,Wind,2254,megawatthours
706,2023-01-30T10,CAL,California,WND,Wind,2045,megawatthours
707,2023-01-30T11,CAL,California,WND,Wind,1756,megawatthours
708,2023-01-30T12,CAL,California,WND,Wind,1657,megawatthours
709,2023-01-30T13,CAL,California,WND,Wind,1627,megawatthours
710,2023-01-30T14,CAL,California,WND,Wind,1506,megawatthours
711,2023-01-30T15,CAL,California,WND,Wind,1654,megawatthours
712,2023-01-30T16,CAL,California,WND,Wind,1566,megawatthours
713,2023-01-30T17,CAL,California,WND,Wind,1593,megawatthours
714,2023-01-30T18,CAL,California,WND,Wind,1663,megawatthours
715,2023-01-30T19,CAL,California,WND,Wind,1940,megawatthours
716,2023-01-30T20,CAL,California,WND,Wind,1987,megawatthours
717,2023-01-30T21,CAL,California,WND,Wind,1888,megawatthours
718,2023-01-30T22,CAL,California,WND,Wind,1706,megawatthours
719,2023-01-30T23,CAL,California,WND,Wind,1657,megawatthours
720,2023-01-31T00,CAL,California,WND,Wind,1793,megawatthours
721,2023-01-31T01,CAL,California,WND,Wind,1952,megawatthours
722,2023-01-31T02,CAL,California,WND,Wind,1663,megawatthours
723,2023-01-31T03,CAL,California,WND,Wind,1625,megawatthours
724,2023-01-31T04,CAL,California,WND,Wind,1688,megawatthours
725,2023-01-31T05,CAL,California,WND,Wind,1874,megawatthours
726,2023-01-31T06,CAL,California,WND,Wind,2167,megawatthours
727,2023-01-31T07,CAL,California,WND,Wind,2053,megawatthours
728,2023-01-31T08,CAL,California,WND,Wind,1994,megawatthours
729,2023-01-31T09,CAL,California,WND,Wind,1968,megawatthours
730,2023-01-31T10,CAL,California,WND,Wind,1911,megawatthours
731,2023-01-31T11,CAL,California,WND,Wind,1891,megawatthours
732,2023-01-31T12,CAL,California,WND,Wind,1625,megawatthours
733,2023-01-31T13,CAL,California,WND,Wind,1470,megawatthours
734,2023-01-31T14,CAL,California,WND,Wind,1368,megawatthours
735,2023-01-31T15,CAL,California,WND,Wind,1281,megawatthours
736,2023-01-31T16,CAL,California,WND,Wind,1201,megawatthours
737,2023-01-31T17,CAL,California,WND,Wind,1071,megawatthours
738,2023-01-31T18,CAL,California,WND,Wind,986,megawatthours
739,2023-01-31T19,CAL,California,WND,Wind,1076,megawatthours
740,2023-01-31T20,CAL,California,WND,Wind,1133,megawatthours
741,2023-01-31T21,CAL,California,WND,Wind,1029,megawatthours
